artists,x0,x1,play_count
The Electric Prunes,6.2561,10.031733,11
The Emotions,9.177449,7.6493783,15
The Equatics,5.9611435,13.496731,9
The Escape Club,11.8771,8.34248,3
The Ethiopians,10.548507,8.7586155,3
The Everly Brothers,7.1629395,7.8781133,71
The Executor,6.9204226,6.5466313,3
The Expendables,10.517477,11.82,6
The Exploited,10.328985,13.510173,4
The Fabulous Thunderbirds,11.03791,9.120936,13
The Fall,6.280234,13.038636,9
The Feelies,5.979778,13.486452,14
The Firm,9.032332,10.010046,8
The Five,1.8779368,11.341513,3
The Five Satins,5.042016,9.001019,5
The Fixx,11.568213,8.690854,17
The Flaming Lips,9.64531,13.223242,22
The Flamingos,4.9331408,8.589111,28
The Fleetwoods,4.456367,7.917544,5
The Flying Burrito Brothers,8.625323,9.129574,29
The Foc'sle Singers,5.7972445,7.208713,4
The Forester Sisters,9.779503,8.238766,4
The Format,9.506245,10.226176,4
The Foundations,11.463461,8.137728,9
The Four Freshmen,4.1834574,8.483528,27
The Four Lads,6.581081,7.378304,18
The Fratellis,11.140405,11.782132,6
The Fray,8.866872,11.946011,19
The Free Design,6.7355185,8.224504,9
The Friends Of Distinction,7.319023,10.730595,4
The Frights,10.09379,12.405672,4
The Front Bottoms,11.1786995,12.697326,16
The Fugs,8.928738,6.9256988,4
The Futures,10.630761,8.195376,3
The Game,14.446232,9.159054,10
The Gap Band,10.423099,8.308732,38
The Gaslight Anthem,10.329681,13.318971,7
The Georgia Mass Choir Whitney Houston,8.152995,10.817172,3
The Georgia Satellites,11.275513,12.07567,8
The Get Up Kids,9.553744,13.282571,6
The Gil Evans Orchestra,6.7803335,8.878272,4
The Gladiators,13.142313,9.82322,3
The Glitch Mob,5.903864,13.782669,7
The Gns Band,7.4189525,9.047604,11
The Go-Betweens,11.29805,10.285882,4
The Go-Go's,11.801093,11.319376,27
The Goo Goo Dolls,9.218317,12.5652075,31
The Grass Roots,11.121762,8.765961,5
The Great Divide,10.680476,12.961638,3
The Green,11.0626745,9.046267,5
The Greg Kihn Band,11.905267,9.004308,4
The Gregg Allman Band,10.368487,8.943194,7
The Groundhogs,7.130445,12.997976,3
The Growlers,10.934127,11.023495,12
The Guess Who,8.816218,9.134065,40
The Gun Club,10.922906,13.208913,13
The Hank Jones Trio,0.25677967,11.424781,3
The Happenings,6.7549257,8.337698,5
The Harvard Krokodiloes,4.694351,7.5005703,3
The Head and the Heart,7.788395,10.3297615,21
The Heavy,9.241274,11.691303,3
The Heptones,5.59616,12.5613575,6
The High Kings,9.174625,8.464686,5
The High Windows,7.7603197,9.99984,4
The Highwaymen,9.152873,8.898285,7
The Hives,11.328705,12.765286,6
The Holdup,11.916108,9.3380375,3
The Hollies,10.776568,10.39434,41
The Hollywood Four Blazes,2.5110183,13.134422,8
The Honeydrippers,9.603787,10.765681,4
The Hooters,10.85523,12.066274,8
The Housemartins,10.634309,8.936517,5
The Human League,10.294105,9.47613,23
The Hush Sound,10.729208,10.1015625,3
The Imperials,9.68417,8.247178,8
The Impressions,7.494547,7.850847,37
The Incredible String Band,5.7257323,9.364418,9
The Ink Spots,3.8564677,8.449308,26
The Internet,5.3556943,12.721631,4
The Intruders,7.3384233,7.671489,41
The Irish Rovers,8.911198,6.583347,5
The Isley Brothers,9.181242,7.8062377,113
The J. Geils Band,11.291981,10.277871,42
The J.B.'s,10.652108,8.395022,8
The Jackson 5,9.961906,8.437725,60
The Jackson Southernaires,6.3278995,8.422908,3
The Jacksons,11.325021,9.493385,35
The Jam,11.403737,12.633597,26
The Jayhawks,10.55648,10.485138,3
The Jeff Healey Band,10.652821,11.773904,8
The Jesters,6.0106444,7.765632,3
The Jesus Lizard,5.955695,13.444497,4
The Jesus and Mary Chain,6.3773785,13.743417,27
The Jets,8.966881,8.581264,4
The Jim Carroll Band,10.158586,8.329611,3
The Jimmy Castor Bunch,9.614822,7.9305387,3
The Jon Spencer Blues Explosion,6.9173517,13.997481,3
The Jones Girls,10.13646,8.404662,8
The Jud Conlon Chorus,3.3775508,7.441718,3
The Judds,8.298225,8.352696,23
The Kentucky Headhunters,10.147686,8.268526,8
The Kiboomers,9.705975,10.010469,3
The Killers,10.067837,13.188548,46
The Kings,12.000035,10.352348,3
The Kingston Trio,6.764314,7.7021313,64
The Kinks,10.415338,10.5095825,226
The Knack,11.360599,7.808533,11
The Kooks,11.665633,11.175283,10
The Kossoy Sisters,5.354947,8.503511,14
The LOX,14.423023,9.1942,5
The La's,5.946079,13.14914,4
The Lacs,10.994702,11.072616,8
The Larks,6.39712,7.4594493,5
The Last Mr. Bigg,14.035017,9.199064,3
The Laurie Berkner Band,7.4242897,6.8172784,7
The Left Banke,7.3557644,7.811106,6
The Lemonheads,10.991376,12.00671,10
The Lettermen,4.734479,8.710993,20
The Libertines,11.170442,13.497304,5
The Limeliters,5.4031963,5.519823,6
The Lion,5.514264,6.8459935,4
The Lively Ones,6.0398664,13.244316,12
The Living End,10.175923,13.808828,3
The Living Tombstone,10.118218,12.253993,5
The Lonely Island,14.348031,9.48189,4
The Lounge Lizards,4.925188,13.14001,3
The Louvin Brothers,6.9473963,7.210244,28
The Lovin' Spoonful,9.097484,8.602741,45
The Lumineers,6.8994455,10.056786,38
The Mad Lads,7.113497,7.197574,5
The Magnetic Fields,9.14229,7.205808,12
The Main Ingredient,8.9946995,6.9289384,7
The Maine,10.789037,12.9156,7
The Mamas & The Papas,7.3618345,7.930114,69
The Manhattan Pops,-0.09200776,11.734346,6
The Manhattan Transfer,9.01796,8.54611,17
The Manhattans,8.073875,9.075497,20
The Mar-Keys,4.796589,12.88809,8
The Marcels,7.9987745,6.816527,6
The Mars Volta,9.976924,13.71486,11
The Marshall Tucker Band,10.389494,10.931725,52
The Marvelettes,9.342474,6.7852707,29
The Marías,5.291752,12.716868,3
The Mavericks,10.552691,8.427024,9
The Maytals,11.457297,7.876157,8
The McGuire Sisters,4.452025,8.551619,16
The Merlons,7.124924,12.646421,3
The Meters,5.193118,12.862882,45
The Microphones,1.1014969,11.117442,7
The Midnight,9.179333,11.646914,3
The Mighty Mighty Bosstones,10.708139,11.524316,20
The Millennium,7.385683,8.736063,10
The Mills Brothers,4.841467,7.7317214,8
The Milt Jackson Quartet,2.5726006,8.990171,3
The Miracles,8.632711,6.986163,30
The Mission,9.185568,10.568826,4
The Modern Jazz Quartet,4.9227014,8.271005,59
The Modern Lovers,11.570109,10.9754095,22
The Moments,8.363636,9.56364,6
The Monkees,9.283877,9.195189,102
The Monks,10.267451,10.371687,11
The Moody Blues,7.230883,10.301619,157
The Moonglows,4.387881,8.468503,3
The Motels,9.492404,8.871277,7
The Mountain Goats,7.6681685,8.228183,13
The Mowgli's,10.340346,12.019068,4
The Mr. Pickwick Players And Singers,5.922921,5.912574,4
The Munchkins,3.6482449,5.9069753,5
The Murder City Devils,7.0253673,14.043812,3
The Music Machine,11.290302,9.76095,4
The Naked And Famous,9.79651,13.290151,4
The National,6.0909057,13.695838,21
The National Parks,5.45289,9.4030485,3
The Neighbourhood,9.28167,11.799651,31
The Neville Brothers,10.071017,8.232373,9
The New Birth,8.547454,9.001551,7
The New Christy Minstrels,7.511018,7.47824,28
The New Lost City Ramblers,6.3699865,6.822405,3
The New Pornographers,7.6611934,13.436876,3
The Norman Luboff Choir,2.7820761,8.336997,11
The Notorious B.I.G.,14.327846,8.939597,79
The Notting Hillbillies,4.795136,13.236342,3
The O'Jays,9.4357,8.826246,52
The Oak Ridge Boys,8.862305,8.192369,25
The Ocean Blue,6.2578864,13.136968,3
The Offspring,11.219485,13.13515,77
The Oh Hellos,7.000403,9.69762,6
The Olympics,8.630488,6.5262556,4
The Only Ones,10.889899,13.429087,3
The Orchestra Nepolitan,1.8157963,11.939498,9
"The Original Broadway Cast Of ""Of Thee I Sing""",6.961516,7.072652,4
The Originals,7.3448234,9.337615,5
The Orion Experience,12.060796,9.9595375,3
The Orlons,11.434747,7.971231,6
The Osborne Brothers,11.101435,10.089208,3
The Osmonds,10.965262,7.4008603,7
The Outfield,9.463256,10.208902,28
The Outlaws,11.402716,11.922716,19
The Ozark Mountain Daredevils,8.853963,7.873258,17
The Paper Kites,5.9781094,9.308404,6
The Paragons,6.6005616,6.9240384,10
The Partridge Family,9.141401,9.2287035,17
The Paul Butterfield Blues Band,8.626656,6.953409,24
The Percy Faith Strings,-1.1657392,10.249161,12
The Pharcyde,14.434005,8.704195,16
The Piano Guys,0.070583105,11.128183,14
The Pied Pipers,6.118513,7.0850415,27
The Pirates Of Penzance,5.144034,5.5554304,3
The Platters,4.598265,8.49701,74
The Plimsouls,11.3046665,12.950297,3
The Pogues,9.474928,10.388599,37
The Pointer Sisters,11.427135,8.650358,30
The Police,11.602724,10.969398,61
The Postal Service,6.6939635,13.189722,21
The Power Station,11.447562,10.428942,7
The Presidents Of The United States Of America,10.950882,11.582471,17
The Pretty Reckless,9.806256,12.664693,6
The Pretty Things,9.008156,10.471912,27
The Prisonaires,4.3018303,8.706236,6
The Proclaimers,9.3029375,8.436702,8
The Prodigy,6.2972465,13.677927,13
The Promise Ring,10.655328,11.541209,3
The Psychedelic Furs,11.096571,11.753265,36
The Psycho Realm,14.187689,9.491492,3
The Pussycat Dolls,10.8489275,11.100178,9
The Raconteurs,9.265592,12.864131,9
The Rain Library,-2.9190807,9.124603,4
The Raincoats,5.9713397,13.131691,9
The Rapture,6.664873,13.2086115,4
The Rascals,8.384894,8.708662,10
The Ravens,4.905619,7.7476063,9
The Ray Conniff Singers,5.7327724,8.328001,24
The Red Army Choir,3.22829,11.794089,4
The Red Jumpsuit Apparatus,10.751073,13.223343,7
The Refreshments,11.615599,11.780413,4
The Remains,9.204341,7.0418925,5
The Rembrandts,10.639282,11.837697,5
The Replacements,10.411029,13.25083,74
The Reverend Horton Heat,10.880447,13.221374,11
The Revivalists,10.0072365,10.787113,6
The Rezillos,11.532375,12.880522,3
The Righteous Brothers,4.915786,8.641578,30
The Rip Chords,9.017928,6.8395267,10
The Roches,4.9125524,8.024884,8
The Rolling Stones,7.15492,12.796317,525
The Romantics,11.839652,10.784918,12
The Ronettes,11.495129,11.052701,6
The Roots,13.945342,9.093258,7
The Royal Guardsmen,9.2218075,7.207384,6
The Runaways,9.945497,10.7772665,13
The S.O.S Band,10.513775,8.308171,6
The Salsoul Orchestra,5.5103374,13.015284,3
The Samples,9.6746435,10.606026,5
The Sandpipers,5.8929276,8.132172,9
The Score,9.926174,11.356192,7
The Script,9.12105,12.279248,14
The Searchers,9.21818,6.978838,13
The Seeds,9.807074,8.265941,11
The Seekers,7.471217,7.6477313,5
The Selecter,11.288173,8.451606,4
The Shadows,5.243245,13.050005,14
The Shadows Of Knight,9.864516,9.15654,7
The Shangri-Las,7.2437053,10.583814,5
The Shells,6.6347413,7.527911,3
The Shins,9.887777,11.224896,29
The Shirelles,7.446652,7.3801017,36
The Silhouettes,9.319055,7.119082,5
The Skyliners,5.995591,8.550329,3
The Slackers,9.990439,10.873153,3
The Sleep Helpers,-2.9629,9.078387,3
The Slits,5.338816,12.886742,6
The Smashing Pumpkins,6.133497,14.091145,82
The Smithereens,10.4465,11.073892,9
The Smiths,11.219615,11.988719,124
The Smothers Brothers,5.384964,5.4565835,7
The Soft Winds,0.052050337,12.7518215,27
The Sonics,11.334759,10.40286,13
The Soul Stirrers,7.456176,7.4471006,16
The Sound,7.286361,12.737111,8
The Specials,11.528145,9.700643,34
The Spencer Davis Group,11.071803,10.701933,8
The Spill Canvas,10.681131,11.492534,4
The Spinners,9.116269,7.9501963,40
The Standells,11.712574,11.144863,4
The Stanley Brothers,8.221299,8.506898,4
The Staple Singers,8.793614,7.940437,32
The Starting Line,10.262267,12.231305,5
The Statler Brothers,8.018884,7.3633738,34
The Steeldrivers,7.8448114,8.485783,19
The Stills-Young Band,7.931811,9.743581,4
The Stone Roses,7.0246243,13.57516,16
The Stooges,7.685429,13.392478,34
The Story So Far,10.46089,13.397652,12
The Strangeloves,11.30775,10.029884,3
The Stranglers,6.322664,12.927438,26
The String Cheese Incident,6.9211693,13.304839,3
The Strokes,6.425795,13.560213,61
The Style Council,9.015,9.142311,8
The Stylistics,7.4111977,7.8858337,41
The Sugarcubes,9.460031,10.180794,10
The Sugarhill Gang,13.650248,8.97498,9
The Suicide Machines,10.766704,11.579198,9
The Summer Set,12.030281,10.279857,3
The Sunday Manoa,1.4219207,12.287769,3
The Sundays,8.520595,9.55808,14
The Supremes,9.223903,7.6843615,67
The Surfaris,6.4197764,13.429712,8
The Sweet Inspirations,8.026392,7.6690407,4
The Sweetback Sisters,9.592345,9.915958,8
The Sylvers,11.803231,8.381089,6
The System,10.822133,9.1364355,4
The Tallest Man On Earth,5.8809834,9.179847,5
The Teardrop Explodes,11.365221,10.967375,3
The Temper Trap,6.1457305,13.866199,4
The Temprees,6.3648963,9.351365,9
The Temptations,9.137152,7.7465434,97
The The,6.178815,12.6029625,13
The Three Degrees,8.346219,6.811567,5
The Three Sounds,2.6756234,11.452346,5
The Three Stooges,7.0992045,6.488452,3
The Three Suns,3.086503,13.158785,3
The Tiger,6.034993,5.809755,5
The Time,10.794618,8.135865,16
The Ting Tings,11.944656,9.511055,4
The Tokens,7.1938376,7.484255,3
The Tornados,6.3190856,13.632483,5
The Tragically Hip,9.387676,10.989645,19
The Trammps,6.0075445,12.48079,6
The Tremeloes,11.425868,10.667843,4
The Troggs,9.226827,7.959688,8
The Tubes,9.69634,9.951168,10
The Turtles,8.696267,9.553839,29
The Tymes,6.7489057,8.100752,5
The Undertones,11.163575,12.98862,9
The Undisputed Truth,7.3135943,8.258372,4
The Union Underground,10.574656,11.821757,3
The Uniques,3.5936499,12.782911,3
The United States Of America,7.9899893,11.800835,7
The Upsetters,5.32376,12.84391,5
The Used,9.996681,13.669445,30
The Vaccines,10.85313,13.5248165,4
The Valentinos,11.830346,8.256024,4
The Vamps,10.863607,11.043799,6
The Vandals,10.455864,12.012318,12
The Vaughan Brothers,11.7964115,9.721641,7
The Velvet Underground,8.696615,9.547029,73
The Ventures,3.7363305,12.9200735,92
The Veronicas,13.471721,10.415906,3
The Verve,9.32488,13.170845,8
The Verve Pipe,9.728503,13.021212,3
The Veterinary Street Jazz Band,2.9480662,13.176303,4
The Vibrators,11.431125,12.954501,4
The Village Stompers,3.7872539,12.926391,8
The Vines,11.096933,12.679292,3
The Vogues,6.0144606,9.827743,6
The Voices Of Walter Schumann,4.2544236,8.87688,6
The Wailers,12.991278,8.81723,27
The Wailin' Jennys,4.548551,8.4449215,5
The Waitresses,10.731843,9.070201,3
The Walker Brothers,7.3193064,10.205769,7
The Walkmen,9.898187,13.232269,4
The Wallflowers,9.991153,10.627237,8
The Walters,8.018054,8.4396715,5
The Wanted,10.667806,11.804417,8
The War On Drugs,7.0255513,13.897944,3
The Warren Barker Orchestra,2.4030404,12.1817,6
The Waterboys,10.850531,11.959857,12
The Weakerthans,9.268905,12.957241,5
The Weather Girls,6.6179023,13.680696,4
The Weeknd,8.689983,11.544228,108
The West Coast Pop Art Experimental Band,8.197548,8.701381,21
The Whispers,11.046354,8.481982,25
The White Buffalo,1.1719552,11.193009,3
The White Stripes,8.816528,11.162999,49
The Whitest Boy Alive,5.089682,12.867842,3
The Who,9.827908,11.944092,254
The Wiggles,11.703549,9.184517,8
The Wild Tchoupitoulas,11.086425,7.835991,3
The Williams Brothers,9.321504,9.712859,5
The Winans,7.9508104,10.139922,6
The Wombats,10.941055,13.209124,7
The Wonder Years,9.919782,13.353069,5
The Wonders,11.746634,10.671093,5
The Wood Brothers,6.410837,9.219445,6
The Yardbirds,9.204082,10.196186,29
The Young Rascals,8.744698,9.341479,19
The Youngbloods,3.3190148,11.18916,10
The Zombies,7.8996477,8.632755,28
The dB's,11.645633,10.178964,4
The xx,2.0371344,11.906961,15
The-Dream,10.051473,10.131031,5
TheFatRat,6.1569724,13.519795,4
Thelma Houston,10.773802,9.194538,9
Thelonious Monk,1.2724141,12.227012,208
Thelonious Monk Orchestra,3.3990748,6.0855064,3
Thelonious Monk Quartet,3.5453842,6.0815263,13
Thelonious Monk Quintet,5.31309,8.489885,16
Thelonious Monk Septet,2.0250494,11.008885,15
Thelonious Monk Trio,2.8001187,11.630845,20
Them,6.997119,12.641577,3
Them Crooked Vultures,11.176817,13.5794935,6
Them Van Morrison,10.661798,11.12599,25
Theodore Bikel,5.556101,7.7410483,18
Theory of a Deadman,10.3245125,13.371354,22
They Might Be Giants,10.73983,9.29079,46
Thievery Corporation,5.469066,13.488016,13
Thin Lizzy,9.386181,10.381673,76
Third Day,9.327311,13.119292,15
Third Eye Blind,9.983368,11.687723,30
Third World,10.883919,8.061774,8
Thirty Seconds To Mars,9.937552,13.385766,16
This Mortal Coil,-0.071453504,11.242388,10
This Will Destroy You,5.395999,13.890055,4
Thom Yorke,6.035076,13.772142,3
Thomas Bergersen Two Steps from Hell,6.445728,13.989058,9
Thomas Dolby,11.162055,8.685979,8
Thomas Newman,-2.151157,11.245809,27
Thomas Rhett,10.825444,10.947227,26
Thompson Square,11.062403,12.343196,3
Thompson Twins,10.794072,8.64711,16
Thouraya Helmy,6.608497,6.4482327,3
Thousand Foot Krutch,10.91667,11.895365,16
Three 6 Mafia,13.035022,9.996759,27
Three Days Grace,10.071649,13.264976,57
Three Dog Night,8.844841,9.128328,67
Three Plus,11.061283,9.067923,5
Thrice,10.045145,13.682892,10
Throbbing Gristle,4.7564564,13.226212,7
Thug Life,14.085402,8.965208,4
Thundercat,4.0724673,12.893008,4
Thunderstorm,-2.8804324,9.1834545,4
Thunderstorm Sound Bank,-2.8774629,9.188853,3
Thursday,10.371826,13.739406,7
Tia Blake,3.7855425,8.208152,3
Tierra Cali,11.704421,8.171709,11
Tiffany,8.595483,10.647288,5
Tigers Jaw,9.502373,11.649593,6
Tim Buckley,6.1079736,9.034228,23
Tim Curry,7.7611613,9.35707,5
Tim Hardin,5.4697924,7.2274723,7
Tim Maia,9.926684,10.651773,15
Tim McGraw,9.891539,11.223914,57
Timbiriche,11.840849,10.029066,7
Timeflies,10.154094,10.25137,3
Timi Yuro,7.070334,9.062883,7
Timmies,6.113751,6.8827076,5
Tina Brooks,3.593046,12.747621,9
Tina Turner,10.716602,8.903577,35
Tinashe,8.82644,10.710475,3
Tink,7.5558314,10.255218,4
Tino Rossi,0.6773113,12.03343,12
Tiny Tim,4.9835143,7.6576085,7
Titi Botez,5.262246,8.056517,22
"Tito ""El Bambino""",11.688217,9.726072,3
Tito Nieves,9.680984,7.035769,8
Tito Puente,8.995716,7.0249414,45
Tito Puente & His Orchestra,9.455827,6.8973103,20
Tito Puente Vicentico Valdés,7.72164,8.428006,6
Tito Rodriguez,8.315694,7.188672,29
Tito Rodriguez & His Orchestra,3.8315206,12.868606,4
Tito Rojas,9.644456,7.240861,12
Tito Rojas Y Su Orquesta,10.2121,8.04489,5
Tito Schipa,3.9409993,8.357455,18
Tmsoft’s White Noise Sleep Sounds,-2.2177362,10.9042225,5
Toad The Wet Sprocket,9.225627,12.183754,17
Toadies,7.0565643,12.872285,9
Toby Fox,5.72315,13.0150585,4
Toby Keith,11.034323,10.531465,53
Toby Keith Willie Nelson,11.95912,8.820474,3
Toby Love,10.044928,6.911855,4
TobyMac,11.05491,11.213868,16
Todd Rundgren,8.641724,9.729797,52
Todd Snider,3.9109616,5.7034774,5
Tom Browne,5.5238647,12.976843,5
Tom Jones,7.5162406,9.183298,31
Tom Lehrer,4.532782,3.6753366,48
Tom Odell,6.5673733,10.253984,5
Tom Paxton,5.926019,7.2636986,7
Tom Petty,9.517303,10.219271,30
Tom Petty and the Heartbreakers,10.560987,11.454781,117
Tom Rush,1.7953771,11.729543,17
Tom T. Hall,7.661317,7.0135417,28
Tom Tom Club,5.305013,12.775854,10
Tom Waits,5.458214,8.540502,126
Tom Zé,9.397457,7.9755588,6
Tommy Bolin,10.651188,9.4817,4
Tommy Dorsey,2.8130994,12.834327,43
Tommy Dorsey & His Clambake Seven,7.4403453,6.4840884,3
Tommy James & The Shondells,9.316179,8.747781,31
Tommy Olivencia,9.917926,7.344811,4
Tommy Roe,9.933178,9.181838,8
Tommy Torres,7.8671265,10.872833,3
Tommy Tutone,9.656405,10.49042,3
Tomppabeats,2.469075,12.843233,5
Tone-Loc,13.205742,8.764809,3
Toni Braxton,10.094818,10.06316,28
Tonic,9.90923,12.335308,6
Tony Bennett,4.3603706,8.892229,73
Tony Fruscella,3.3862813,11.107184,5
Tony Joe White,9.047216,8.3338,13
Tony Orlando & Dawn,10.906375,8.154404,5
Tony Rice,7.6292243,7.0532236,8
Tony Rice Unit,5.686886,12.654436,5
Tony Schwartz,5.4067645,3.7984426,4
Tony Scott,-1.4237216,12.398433,15
Tony Vega,11.389687,7.330683,8
Tony Williams,5.954356,13.474851,4
Tony! Toni! Toné!,10.489946,8.570478,17
Too $hort,13.783319,9.0301895,31
Toots & The Maytals,8.989618,7.6337414,34
Toots Thielemans,1.1490006,12.219644,6
Toploader,12.055064,9.972963,3
Toquinho Vinícius de Moraes,5.098227,7.736742,3
Tori Amos,5.848503,9.195809,22
Tori Kelly,8.940518,10.964928,8
Toro y Moi,6.6676607,13.062871,6
Tory Lanez,9.246548,10.919704,19
Total,9.915282,9.828778,5
Toto Cutugno,8.2888155,8.679022,7
Totò,6.272435,7.0706863,3
Tove Lo,9.282863,11.313612,5
Tower Of Power,10.347514,8.174958,27
Townes Van Zandt,5.242099,7.8685327,101
Toño Escobar Y Sus Locos,3.3250155,12.6607895,4
Toño Rosario,11.81347,8.178791,5
Trace Adkins,10.735299,11.56199,21
Tracy Byrd,11.650498,8.293652,9
Tracy Chapman,7.771888,8.722789,26
Tracy Lawrence,8.300389,10.680512,21
Trade Martin,7.4439077,8.541194,4
Trae Tha Truth,14.675611,8.763711,3
Traffic,8.690953,9.372308,47
Train,10.160915,11.567927,21
Tramaine Hawkins,3.9519126,5.918165,3
Trampled by Turtles,8.81633,10.616598,8
Tranquility Spree,-2.9634476,9.078479,3
Trans-Siberian Orchestra,5.78961,13.939041,4
Trans-X,5.438035,12.86084,3
Transplants,10.91611,13.370521,5
Trapt,10.16449,12.842725,10
Traveling Wilburys,11.4302225,10.591432,21
Traviezoz de la Zierra,10.102923,7.2744036,3
Travis,9.322519,12.289299,5
Travis Porter,11.772663,9.484043,3
Travis Scott,8.994862,11.178425,43
Travis Scott Young Thug,10.558685,11.231887,5
Travis Tritt,9.462315,10.71248,40
Trent Tomlinson,9.732391,12.044723,3
Trevor Daniel,8.488049,11.252901,3
Trevor Hall,6.5264034,9.9012375,7
Trevor Jones,5.4997487,14.068736,15
Trevor Rabin,-0.90427905,10.454809,7
Trey Anastasio,10.504727,10.14587,3
Trey Songz,9.204885,11.2611685,27
Treyarch,10.444475,13.8744,3
Tribal Seeds,11.363682,7.87916,9
